iter	Logloss
112	0.2937998552
113	0.2934951094
114	0.2930101491
115	0.2925957991
116	0.2905488684
117	0.2903451599
118	0.2900228165
119	0.2896178056
120	0.2889781461
121	0.2886501194
122	0.2883123941
123	0.2879876703
124	0.2877826311
125	0.2874687637
126	0.287125255
127	0.2866465676
128	0.2862784206
129	0.2859665017
130	0.2857854103
131	0.2855505844
132	0.2852449342
133	0.2849668541
134	0.2846691374
135	0.284321967
136	0.2841509775
137	0.2838990046
138	0.283647522
139	0.2833301643
140	0.2831467683
141	0.2827139997
142	0.2824932939
143	0.2822470081
144	0.2818156093
145	0.2816005829
146	0.2807928209
147	0.2804395385
148	0.2801802878
149	0.279452495
150	0.2792673591
151	0.2790475635
152	0.2788586121
153	0.2773000159
154	0.2770196571
155	0.2768347098
156	0.2766492768
157	0.2765293484
158	0.2762400277
159	0.2759072637
160	0.2755673197
161	0.275284317
162	0.2749533737
163	0.2747757651
164	0.273451744
165	0.2732015053
166	0.2730210653
167	0.2728734855
168	0.2727139449
169	0.2725140216
170	0.2722980759
171	0.27214835
172	0.2718208734
173	0.2715439229
174	0.27129995
175	0.2710161811
176	0.2708993775
177	0.2705662078
178	0.2703958458
179	0.2702337582
180	0.2700014219
181	0.2697741215
182	0.2695701441
183	0.2693463632
184	0.2689792147
185	0.2688504685
186	0.2685720129
187	0.2682669239
188	0.2680805148
189	0.26792413
190	0.2677505015
191	0.2675435701
192	0.2673300312
193	0.2671500062
194	0.267010831
195	0.2668017389
196	0.2665926193
197	0.2664659422
198	0.2662780226
199	0.2661770342
200	0.2659887624
201	0.2658287347
202	0.265669322
203	0.265436951
204	0.2652329746
205	0.2650998427
206	0.2649407871
207	0.2647486274
208	0.2644767789
209	0.2643166231
210	0.264000267
211	0.2638900422
212	0.2637683703
213	0.2635405458
214	0.2633419988
215	0.2632498646
216	0.2630964497
217	0.2628994823
218	0.2625019195
219	0.2623970156
220	0.2621384995
221	0.2619593235
222	0.2618760241
223	0.26178246
224	0.2615887578
225	0.2614138983
226	0.2612314947
227	0.2610661461
228	0.25978418
229	0.2595321054
230	0.2593993588
231	0.2592729043
232	0.259110432
233	0.2588890291
234	0.258723356
235	0.2585589681
236	0.2584185948
237	0.2582524882
238	0.2581251788
239	0.2580053861
240	0.2578241659
241	0.2575831155
242	0.2571021237
243	0.2569014397
244	0.2567348337
245	0.2566124419
246	0.2563811518
247	0.2561895247
248	0.2560491131
249	0.2559318155
250	0.2557971163
251	0.2556702628
252	0.2555293081
253	0.2552857079
254	0.2551166076
255	0.2550169111
256	0.2547971092
257	0.2546152848
258	0.2545066302
259	0.2542450119
260	0.2540813403
261	0.2539245643
262	0.2537498685
263	0.2536279862
264	0.2534679511
265	0.253336188
266	0.2531598227
267	0.2530024312
268	0.2527267179
269	0.252593295
270	0.2524628929
271	0.2522899611
272	0.2514219727
273	0.251245251
274	0.251053696
275	0.2509569739
276	0.2507494366
277	0.250361726
278	0.2502210017
279	0.2500523804
280	0.2499268346
281	0.2497701487
282	0.2488119021
283	0.2487400497
284	0.2485214338
285	0.2483741137
286	0.2482261664
287	0.2481216737
288	0.2479825648
289	0.2478347662
290	0.2477186908
291	0.2474384017
292	0.2473358033
293	0.2472508756
294	0.2471369366
295	0.2469833568
296	0.2468651628
297	0.2465280698
298	0.2464130613
299	0.2462983058
300	0.2461223859
301	0.2460126097
302	0.2458542526
303	0.2457277945
304	0.2456256795
305	0.2454278152
306	0.245276405
307	0.2451947733
308	0.2451017646
309	0.2450293078
310	0.2449122851
311	0.2446994625
312	0.2446292494
313	0.2445149527
314	0.2438331574
315	0.2437006464
316	0.243613845
317	0.24349424
318	0.2434375736
319	0.2433704335
320	0.2432782779
321	0.2430973324
322	0.2429474557
323	0.2428447441
324	0.2427330016
325	0.2426241528
326	0.2424579815
327	0.2423676137
328	0.2422310354
329	0.242105562
330	0.2420206693
331	0.241918433
332	0.2418323207
333	0.2417494284
334	0.241646553
335	0.2415585157
336	0.241425262
337	0.2413646076
338	0.2412636121
339	0.2411524465
340	0.241023487
341	0.2407627031
342	0.2406748163
343	0.2406053977
344	0.2404771565
345	0.2403754032
346	0.2402585366
347	0.2401497927
348	0.2400624732
349	0.2399462364
350	0.2398521772
351	0.2397597613
352	0.2396551169
353	0.2389545979
354	0.2388991065
355	0.2387654338
356	0.2387046069
357	0.2385154972
358	0.2384603773
359	0.2383490277
360	0.2382479698
361	0.2381468993
362	0.2380705616
363	0.2379360764
364	0.2378390807
365	0.2377117584
366	0.2375684414
367	0.2374501938
368	0.2373429062
369	0.2371130561
370	0.2369818667
371	0.2368747653
372	0.2367718149
373	0.2366979915
374	0.2365575264
375	0.2364701766
376	0.2363540557
377	0.2362352731
378	0.2361555004
379	0.2360708494
380	0.2359744108
381	0.2358444996
382	0.2357577513
383	0.235634536
384	0.2355903182
385	0.2355169722
386	0.2354160217
387	0.2353234279
388	0.235253832
389	0.235114619
390	0.2350297617
391	0.2349226709
392	0.2347966412
393	0.2347039834
394	0.2346443349
395	0.2345778406
396	0.2344173553
397	0.234287946
398	0.2341537695
399	0.2340338346
400	0.2339680295
401	0.2338140927
402	0.2337023792
403	0.2336070574
404	0.233475498
405	0.2333362999
406	0.2332321924
407	0.2331766692
408	0.2326499613
409	0.2326021435
410	0.2325044916
411	0.2324541117
412	0.2323525279
413	0.232226557
414	0.2321491165
415	0.2321120737
416	0.2319853633
417	0.2319148829
418	0.2317730694
419	0.2316661771
420	0.2315655605
421	0.2313820594
422	0.2312720722
423	0.2311601252
424	0.2310975034
425	0.231019992
426	0.230934773
427	0.230732606
428	0.2306652401
429	0.2305624219
430	0.2304828443
431	0.2301788936
432	0.2301086972
433	0.2300401079
434	0.2299474792
435	0.2298670661
436	0.2297520261
437	0.2297134108
438	0.22964906
439	0.2295817426
440	0.229506919
441	0.2294478148
442	0.229339275
443	0.2292493744
444	0.2291488864
445	0.2290440604
446	0.2289784967
447	0.2289044393
448	0.2288144644
449	0.2287512307
450	0.2286633943
451	0.2285792368
452	0.2285116761
453	0.228428169
454	0.2283440852
455	0.2282565663
456	0.227731563
457	0.2276949398
458	0.2276018917
459	0.2275774384
460	0.2275136251
461	0.2274313468
462	0.2273413032
463	0.2272405629
464	0.2271544546
465	0.2270741652
466	0.2270050799
467	0.2269502412
468	0.2268550893
469	0.2267811049
470	0.2266809597
471	0.2265998552
472	0.2264815571
473	0.2263818573
474	0.2263009661
475	0.226234688
476	0.2260398466
477	0.2259067824
478	0.2258422454
479	0.2256990121
480	0.2255903436
481	0.2255372794
482	0.2254915396
483	0.2254455148
484	0.2253287406
485	0.2252350962
486	0.2251703963
487	0.2251100956
488	0.2250790234
489	0.2250116912
490	0.2249162372
491	0.224860672
492	0.2247733873
493	0.2247006418
494	0.2246143179
495	0.2244586955
496	0.2243888092
497	0.2243322264
498	0.2242698335
499	0.2242038698
500	0.2241123805
501	0.2240295512
502	0.2239099209
503	0.2237205193
504	0.2236510842
505	0.2235801381
506	0.2235124304
507	0.2234539952
508	0.223366857
509	0.2232535952
510	0.2231745483
511	0.2230637582
512	0.2229842678
513	0.2229130259
514	0.2228130142
515	0.2227214516
516	0.2226432891
517	0.2225595125
518	0.2224866229
519	0.2223975482
520	0.2223069801
521	0.2222342065
522	0.2221821924
523	0.2221227606
524	0.2220609699
525	0.2219572772
526	0.2219008188
527	0.2217711289
528	0.2216840491
529	0.2215529726
530	0.2214410238
531	0.221364641
532	0.221300402
533	0.2212082752
534	0.2211147655
535	0.2210027889
536	0.2209269153
537	0.2208543827
538	0.2207900311
539	0.2206885927
540	0.2205913663
541	0.2205495802
542	0.2204768168
543	0.2204398286
544	0.2203443982
545	0.2202625795
546	0.2200064956
547	0.2199081994
548	0.2198799152
549	0.2197803859
550	0.2197057608
551	0.2196473016
552	0.2195873058
553	0.219492113
554	0.2194141516
555	0.2193547886
556	0.2193112683
557	0.2192494547
558	0.2191984747
559	0.2191337906
560	0.2190849632
561	0.2189817834
562	0.2189002799
563	0.2188345181
564	0.2187544124
565	0.2187036639
566	0.2186704018
567	0.2186042407
568	0.2185272538
569	0.2184754787
570	0.2183538412
571	0.218230167
572	0.2181666103
573	0.2181117993
574	0.2180509058
575	0.2179989233
576	0.2179153837
577	0.2178317504
578	0.2177642911
579	0.2176473533
580	0.2175326147
581	0.2174816974
582	0.2174079586
583	0.2173716751
584	0.2172760655
585	0.2171916593
586	0.2171499743
587	0.2170884955
588	0.2170440894
589	0.2169906967
590	0.2169350276
591	0.2168360377
592	0.2167486152
593	0.2163554966
594	0.2163221834
595	0.2162307397
596	0.2161563888
597	0.2161319247
598	0.216065193
599	0.2159932427
600	0.2159288921
601	0.2158712363
602	0.2158345155
603	0.2157590292
604	0.2156884466
605	0.2156261258
606	0.2155824001
607	0.2155413705
608	0.2154906928
609	0.2154299699
610	0.2153464373
611	0.2153017605
612	0.2152597539
613	0.2152112084
614	0.2151884253
615	0.2151482725
616	0.2149619052
617	0.2149023975
618	0.2148362405
619	0.2147815123
620	0.2147134583
621	0.2146403786
622	0.214551171
623	0.214497421
624	0.2144453517
625	0.214406397
626	0.2143541714
627	0.2143004664
628	0.214238443
629	0.2141320945
630	0.2140671208
631	0.2139857055
632	0.2139187337
633	0.2137869707
634	0.2137217567
635	0.2136495202
636	0.213573428
637	0.2134644203
638	0.2134143085
639	0.2133618967
640	0.2133312484
641	0.213262284
642	0.2131680413
643	0.2131188244
644	0.2130498947
645	0.2129280774
646	0.2128443374
647	0.212771413
648	0.2127204141
649	0.2126785117
650	0.2125800147
651	0.2124673538
652	0.2124242006
653	0.2123569984
654	0.2123247242
655	0.212211517
656	0.2121658152
657	0.21207911
658	0.212017765
659	0.2119823162
660	0.2119242062
661	0.2118881748
662	0.2118177705
663	0.2116567334
664	0.2116175817
665	0.2115726928
666	0.211494035
667	0.2114482596
668	0.2113658437
669	0.2112803684
670	0.2112059028
671	0.2111544086
672	0.211086979
673	0.2110167811
674	0.2109587896
675	0.2109073494
676	0.2108783876
677	0.2108248873
678	0.2107809393
679	0.2107214709
680	0.2106540701
681	0.2105878297
682	0.2105353689
683	0.2105136178
684	0.2104399931
685	0.2103601324
686	0.2103049777
687	0.2102840293
688	0.2102404537
689	0.2101537367
690	0.2100568893
691	0.209983173
692	0.20989399
693	0.209849309
694	0.2097373748
695	0.2097011639
696	0.2096148982
697	0.209545796
698	0.2094880452
699	0.2094207355
700	0.2093696667
701	0.2093095928
702	0.2092529054
703	0.2092171179
704	0.2091518123
705	0.2090987821
706	0.2090580269
707	0.2090298074
708	0.2089922956
709	0.2089423464
710	0.2087916573
711	0.2087410677
712	0.208700225
713	0.2086399605
714	0.2085722828
715	0.2085308854
716	0.208469288
717	0.2083939135
718	0.2083353041
719	0.2082464162
720	0.2081996273
721	0.2081747954
722	0.2081069612
723	0.2080215546
724	0.2079975877
725	0.207943984
726	0.2079099797
727	0.2078433467
728	0.2077996097
729	0.2077224434
730	0.207678372
731	0.2076147729
732	0.207580046
733	0.2075358742
734	0.2074343926
735	0.2073896046
736	0.2073382842
737	0.2072903835
738	0.2072258037
739	0.2071680307
740	0.207086886
741	0.2070474764
742	0.207016005
743	0.2069618496
744	0.2069259533
745	0.2068531916
746	0.2068088612
747	0.2067530314
748	0.2066819404
749	0.2065943588
750	0.2065306252
751	0.2064334733
752	0.2063930123
753	0.2063309217
754	0.2062955898
755	0.2062493102
756	0.20619562
757	0.2061621264
758	0.2061446467
759	0.2060915735
760	0.2059888025
761	0.2059456365
762	0.2058933829
763	0.205862156
764	0.2058041929
765	0.2057780363
766	0.205703145
767	0.2056190603
768	0.2055570213
769	0.2055170212
770	0.2054593883
771	0.2053672901
772	0.2053037184
773	0.2052636458
774	0.2052213456
775	0.2051872924
776	0.2051500913
777	0.2050770975
778	0.2050409965
779	0.2049642027
780	0.2049057976
781	0.2048558814
782	0.2048141939
783	0.2047677263
784	0.2046790288
785	0.2043939188
786	0.2041429042
787	0.2041117741
788	0.2040962838
789	0.2040799695
790	0.2040054503
791	0.203933539
792	0.2039036746
793	0.2038577723
794	0.2038203043
795	0.2037672386
796	0.2037259581
797	0.2036840587
798	0.2035917608
799	0.2035368882
800	0.2035128792
801	0.2034757622
802	0.2034442495
803	0.2033886103
804	0.2033306838
805	0.2032282235
806	0.2031821449
807	0.203143878
808	0.2031203127
809	0.2030716243
810	0.2029849298
811	0.202949985
812	0.2028684669
813	0.202799947
814	0.2027523209
815	0.2026785215
816	0.2025977611
817	0.2025707075
818	0.2025397407
819	0.202500049
820	0.2024460475
821	0.2024172841
822	0.2023532757
823	0.202276779
824	0.2022606373
825	0.2022220716
826	0.2021623533
827	0.202120488
828	0.2020744239
829	0.202024294
830	0.2019855188
831	0.2019448187
832	0.2018933572
833	0.2018505303
834	0.201810799
835	0.2017582683
836	0.2016996791
837	0.2016715575
838	0.2016396352
839	0.201591648
840	0.2015507946
841	0.2014871482
842	0.2014323519
843	0.2013779593
844	0.2013206715
845	0.2012752769
846	0.2012410232
847	0.2011633958
848	0.2011113183
849	0.2010688797
850	0.2009825228
851	0.2009553101
852	0.2008869559
853	0.2008279944
854	0.2007864491
855	0.2007119152
856	0.2006702293
857	0.2006359759
858	0.2005830261
859	0.2005311433
860	0.200477485
861	0.2003884643
862	0.2003249486
863	0.2002842352
864	0.2002261069
865	0.2001980206
866	0.2001530095
867	0.1999191135
868	0.1998954925
869	0.1998719521
870	0.1998537764
871	0.1997806343
872	0.1997418115
873	0.1997003936
874	0.1996744664
875	0.1995641018
876	0.1995246507
877	0.1994936715
878	0.1994525613
879	0.1993978572
880	0.1993727842
881	0.1993407948
882	0.1992993408
883	0.1992738641
884	0.1992062424
885	0.1991441228
886	0.199051389
887	0.1990128907
888	0.1989692962
889	0.1988562655
890	0.198827708
891	0.198770826
892	0.1986980259
893	0.1986598652
894	0.1986277473
895	0.1985832127
896	0.1985490387
897	0.1985171195
898	0.1984650092
899	0.1983839355
900	0.1983626582
901	0.1983247297
902	0.1982483
903	0.1982183832
904	0.1981969155
905	0.1981828077
906	0.198150633
907	0.1981148593
908	0.1980782408
909	0.1980446563
910	0.1980084486
911	0.1979505208
912	0.1979126631
913	0.1978067964
914	0.1977517679
915	0.1977203283
916	0.1976806268
917	0.1976277433
918	0.1975981962
919	0.1975306632
920	0.1974783777
921	0.1974092924
922	0.1973951799
923	0.1973522574
924	0.1973283712
925	0.1972401887
926	0.1971974572
927	0.197156482
928	0.1971079464
929	0.1970538641
930	0.1969909325
931	0.1969314961
932	0.1968721181
933	0.1968257551
934	0.1967959581
935	0.1967496879
936	0.1967168028
937	0.1966802544
938	0.1966573332
939	0.1966294317
940	0.196583623
941	0.1965093809
942	0.1964615025
943	0.1963933922
944	0.196354891
945	0.1963267594
946	0.1962804186
947	0.1962443097
948	0.1961623652
949	0.196092464
950	0.1960489098
951	0.1960096614
952	0.1959824365
953	0.195951078
954	0.1958936012
955	0.1958622231
956	0.1958367208
957	0.1957800428
958	0.1957528654
959	0.1956832158
960	0.1956369889
961	0.1955932767
962	0.1955711183
963	0.195551833
964	0.1954906668
965	0.1954419208
966	0.1954008449
967	0.1953402397
968	0.1953038198
969	0.1952298704
970	0.1952000949
971	0.1951512989
972	0.1951209493
973	0.1950447696
974	0.1949991816
975	0.1949386636
976	0.1948866776
977	0.1948488919
978	0.1948040155
979	0.1947344517
980	0.1946964707
981	0.1946371123
982	0.1945916291
983	0.194556765
984	0.1945011573
985	0.1944653593
986	0.1944242469
987	0.1943834887
988	0.1943429552
989	0.194299867
990	0.1942734115
991	0.19423886
992	0.1941944263
993	0.1941360359
994	0.1941039768
995	0.1940440968
996	0.1939911715
997	0.1939458626
998	0.1938931959
999	0.1938504298
